qid,scheme,query_text,gt_domain,gt_doc,pred_domain,pred_doc,topk_domains,hit_exact,domain_hit,ssr_score,t_send_disc,t_recv_disc_reply,t_send_fetch,t_recv_data,rtt_total_ms,hops_disc,hops_fetch,hops_total,n_interest_sent,n_data_recv,bytes_ctrl_tx,bytes_ctrl_rx,bytes_data_tx,bytes_data_rx,timeouts,retransmissions,is_measurable,is_success,is_timeout,timeout_reason,failure_scenario,failure_target,topology,disc_ms,fetch_ms,t_send_disc_ns,t_recv_disc_reply_ns,t_send_fetch_ns,t_recv_data_ns,cache_hit_exact,cache_hit_semantic,sim_max,matched_cache_name,sanr_cluster_id
0,tag,Search for pollution devices in Westside Heights Transit Hub,1,pol_000279;pol_000303;pol_000585,/domain0,/domain0/data/doc/pol_000226,/domain0=0.7234;/domain7=0.7205,0,0,0.723384,20200.000000,20224.751480,20224.751480,20249.777000,49.777000,-1,8,-1,8,1,4789,1132,42,1113,0,0,1,1,0,DOMAIN_WRONG,none,,rocketfuel,24.751480,25.025520,20200000000,20224751480,20224751480,20249777000,0,0,0.000000,,
0,tag,Search for pollution devices in Westside Heights Transit Hub,1,pol_000279;pol_000303;pol_000585,/domain0,/domain0/data/doc/pol_000226,/domain0=0.7234;/domain7=0.7205,0,0,0.723384,20400.000000,20425.899465,20425.899465,20425.899465,25.899465,-1,8,-1,8,1,4789,1132,42,1113,0,0,1,1,0,DOMAIN_WRONG,none,,rocketfuel,25.899465,0.000000,20400000000,20425899465,20425899465,20425899465,0,0,0.000000,,
0,tag,Search for pollution devices in Westside Heights Transit Hub,1,pol_000279;pol_000303;pol_000585,/domain0,/domain0/data/doc/pol_000226,/domain0=0.7234;/domain7=0.7205,0,0,0.723384,20600.000000,20625.514443,20625.514443,20625.514443,25.514443,-1,8,-1,8,1,4789,1132,42,1113,0,0,1,1,0,DOMAIN_WRONG,none,,rocketfuel,25.514443,0.000000,20600000000,20625514443,20625514443,20625514443,0,0,0.000000,,
0,tag,Search for pollution devices in Westside Heights Transit Hub,1,pol_000279;pol_000303;pol_000585,/domain0,/domain0/data/doc/pol_000226,/domain0=0.7234;/domain7=0.7205,0,0,0.723384,20800.000000,20824.381480,20824.381480,20824.381480,24.381480,-1,8,-1,8,1,4789,1132,42,1113,0,0,1,1,0,DOMAIN_WRONG,none,,rocketfuel,24.381480,0.000000,20800000000,20824381480,20824381480,20824381480,0,0,0.000000,,
1,tag,Query traffic records from Old Town Core Civic Center,6,traf_000059;traf_000159;traf_000169;traf_000174;traf_000199;traf_000209;traf_000224;traf_000314;traf_000464;traf_000474;traf_000489;traf_000559;traf_000584;traf_000599,/domain4,/domain4/data/doc/traf_000426,/domain4=0.5571;/domain0=0.5111;/domain1=0.4813,0,0,0.511086,21000.000000,21025.699964,21025.699964,21047.341732,47.341732,-1,4,-1,8,1,4792,1141,43,1114,0,0,1,1,0,DOMAIN_WRONG,none,,rocketfuel,25.699964,21.641768,21000000000,21025699964,21025699964,21047341732,0,0,0.000000,,
1,tag,Query traffic records from Old Town Core Civic Center,6,traf_000059;traf_000159;traf_000169;traf_000174;traf_000199;traf_000209;traf_000224;traf_000314;traf_000464;traf_000474;traf_000489;traf_000559;traf_000584;traf_000599,/domain4,/domain4/data/doc/traf_000426,/domain4=0.5571;/domain0=0.5111;/domain1=0.4813,0,0,0.511086,21200.000000,21224.969497,21224.969497,21224.969497,24.969497,-1,4,-1,8,1,4792,1141,43,1114,0,0,1,1,0,DOMAIN_WRONG,none,,rocketfuel,24.969497,0.000000,21200000000,21224969497,21224969497,21224969497,0,0,0.000000,,
1,tag,Query traffic records from Old Town Core Civic Center,6,traf_000059;traf_000159;traf_000169;traf_000174;traf_000199;traf_000209;traf_000224;traf_000314;traf_000464;traf_000474;traf_000489;traf_000559;traf_000584;traf_000599,/domain4,/domain4/data/doc/traf_000426,/domain4=0.5571;/domain0=0.5111;/domain1=0.4813,0,0,0.511086,21400.000000,21425.512475,21425.512475,21425.512475,25.512475,-1,4,-1,8,1,4792,1141,43,1114,0,0,1,1,0,DOMAIN_WRONG,none,,rocketfuel,25.512475,0.000000,21400000000,21425512475,21425512475,21425512475,0,0,0.000000,,
1,tag,Query traffic records from Old Town Core Civic Center,6,traf_000059;traf_000159;traf_000169;traf_000174;traf_000199;traf_000209;traf_000224;traf_000314;traf_000464;traf_000474;traf_000489;traf_000559;traf_000584;traf_000599,/domain4,/domain4/data/doc/traf_000426,/domain4=0.5571;/domain0=0.5111;/domain1=0.4813,0,0,0.511086,21600.000000,21625.836497,21625.836497,21625.836497,25.836497,-1,4,-1,8,1,4792,1141,43,1114,0,0,1,1,0,DOMAIN_WRONG,none,,rocketfuel,25.836497,0.000000,21600000000,21625836497,21625836497,21625836497,0,0,0.000000,,
2,tag,List streetlight data around Westside Heights Riverside Park,1,sl_000101;sl_000109;sl_000213;sl_000269;sl_000293;sl_000333;sl_000429;sl_000461;sl_000501;sl_000549,/domain0,/domain0/data/doc/sl_000056,/domain0=0.6451,0,0,0.645059,21800.000000,21824.815489,21824.815489,21849.256009,49.256009,-1,8,-1,8,1,4792,966,41,1112,0,0,1,1,0,DOMAIN_WRONG,none,,rocketfuel,24.815489,24.440520,21800000000,21824815489,21824815489,21849256009,0,0,0.000000,,
2,tag,List streetlight data around Westside Heights Riverside Park,1,sl_000101;sl_000109;sl_000213;sl_000269;sl_000293;sl_000333;sl_000429;sl_000461;sl_000501;sl_000549,/domain0,/domain0/data/doc/sl_000056,/domain0=0.6451,0,0,0.645059,22000.000000,22025.271467,22025.271467,22025.271467,25.271467,-1,8,-1,8,1,4792,966,41,1112,0,0,1,1,0,DOMAIN_WRONG,none,,rocketfuel,25.271467,0.000000,22000000000,22025271467,22025271467,22025271467,0,0,0.000000,,
2,tag,List streetlight data around Westside Heights Riverside Park,1,sl_000101;sl_000109;sl_000213;sl_000269;sl_000293;sl_000333;sl_000429;sl_000461;sl_000501;sl_000549,/domain0,/domain0/data/doc/sl_000056,/domain0=0.6451,0,0,0.645059,22200.000000,22226.008000,22226.008000,22226.008000,26.008000,-1,8,-1,8,1,4792,966,41,1112,0,0,1,1,0,DOMAIN_WRONG,none,,rocketfuel,26.008000,0.000000,22200000000,22226008000,22226008000,22226008000,0,0,0.000000,,
2,tag,List streetlight data around Westside Heights Riverside Park,1,sl_000101;sl_000109;sl_000213;sl_000269;sl_000293;sl_000333;sl_000429;sl_000461;sl_000501;sl_000549,/domain0,/domain0/data/doc/sl_000056,/domain0=0.6451,0,0,0.645059,22400.000000,22425.786445,22425.786445,22425.786445,25.786445,-1,8,-1,8,1,4792,966,41,1112,0,0,1,1,0,DOMAIN_WRONG,none,,rocketfuel,25.786445,0.000000,22400000000,22425786445,22425786445,22425786445,0,0,0.000000,,
3,tag,Query parking records from South Hills Residential Block,3,p_000062;p_000122;p_000236;p_000338;p_000386;p_000404;p_000464;p_000554;p_000560,/domain1,/domain1/data/doc/p_000561,/domain1=0.5343;/domain0=0.4709,0,0,0.470868,22600.000000,22624.681948,22624.681948,22644.954638,44.954638,-1,5,-1,8,1,4792,960,40,1111,0,0,1,1,0,DOMAIN_WRONG,none,,rocketfuel,24.681948,20.272690,22600000000,22624681948,22624681948,22644954638,0,0,0.000000,,
3,tag,Query parking records from South Hills Residential Block,3,p_000062;p_000122;p_000236;p_000338;p_000386;p_000404;p_000464;p_000554;p_000560,/domain1,/domain1/data/doc/p_000561,/domain1=0.5343;/domain0=0.4709,0,0,0.470868,22800.000000,22824.367948,22824.367948,22824.367948,24.367948,-1,5,-1,8,1,4792,960,40,1111,0,0,1,1,0,DOMAIN_WRONG,none,,rocketfuel,24.367948,0.000000,22800000000,22824367948,22824367948,22824367948,0,0,0.000000,,
